Unnamed: 0,link,created_at,scraped_at
8740,https://www.fincaraiz.com.co/apartamento-en-venta/191495508,2024-11-10 15:08:09.837356,
8741,https://www.fincaraiz.com.co/apartamento-en-venta/11026296,2024-11-10 15:08:09.839633,
8742,https://www.fincaraiz.com.co/apartamento-en-venta/10743146,2024-11-10 15:08:09.842187,
8743,https://www.fincaraiz.com.co/apartamento-en-venta/191284926,2024-11-10 15:08:09.844418,
8744,https://www.fincaraiz.com.co/apartamento-en-venta/11025747,2024-11-10 15:08:09.846593,
8745,https://www.fincaraiz.com.co/apartamento-en-venta/11026193,2024-11-10 15:08:09.849103,
8746,https://www.fincaraiz.com.co/apartamento-en-venta/191596499,2024-11-10 15:08:09.852559,
8747,https://www.fincaraiz.com.co/apartamento-en-venta/10585508,2024-11-10 15:08:09.855847,
8748,https://www.fincaraiz.com.co/apartamento-en-venta/10660115,2024-11-10 15:08:09.858404,
8749,https://www.fincaraiz.com.co/apartamento-en-venta/191622213,2024-11-10 15:08:09.860664,
8750,https://www.fincaraiz.com.co/apartamento-en-venta/11026425,2024-11-10 15:08:09.862733,
8751,https://www.fincaraiz.com.co/apartamento-en-venta/10249825,2024-11-10 15:08:09.864827,
8752,https://www.fincaraiz.com.co/apartamento-en-venta/191588417,2024-11-10 15:08:09.866901,
8753,https://www.fincaraiz.com.co/apartamento-en-venta/191544552,2024-11-10 15:08:09.868974,
8754,https://www.fincaraiz.com.co/apartamento-en-venta/11071784,2024-11-10 15:08:09.870812,
8755,https://www.fincaraiz.com.co/apartamento-en-venta-bogota-usaquen/6614715,2024-11-10 15:08:09.872634,
8756,https://www.fincaraiz.com.co/apartamento-en-venta/11021715,2024-11-10 15:08:09.874481,
8757,https://www.fincaraiz.com.co/apartamento-en-venta/191428967,2024-11-10 15:16:50.163283,
8758,https://www.fincaraiz.com.co/apartamento-en-venta/191353521,2024-11-10 15:16:50.166237,
8759,https://www.fincaraiz.com.co/apartamento-en-venta/191383061,2024-11-10 15:16:50.168690,
8762,https://www.fincaraiz.com.co/apartamento-en-venta/10983339,2024-11-10 15:16:50.175615,
8764,https://www.fincaraiz.com.co/apartamento-en-venta/11016304,2024-11-10 15:16:50.180348,
8766,https://www.fincaraiz.com.co/apartamento-en-venta/10974631,2024-11-10 15:16:50.184938,
8768,https://www.fincaraiz.com.co/apartamento-en-venta/191635007,2024-11-10 15:16:50.189516,
8769,https://www.fincaraiz.com.co/apartamento-en-venta/10964835,2024-11-10 15:16:50.191599,
8774,https://www.fincaraiz.com.co/apartamento-en-venta/191481708,2024-11-10 15:16:50.201620,
8775,https://www.fincaraiz.com.co/apartamento-en-venta/10697629,2024-11-10 15:16:50.203390,
8776,https://www.fincaraiz.com.co/apartamento-en-venta/191539279,2024-11-10 15:16:50.205342,
8778,https://www.fincaraiz.com.co/apartamento-en-venta/191284820,2024-11-10 15:10:08.545007,
8779,https://www.fincaraiz.com.co/apartamento-en-venta/191463371,2024-11-10 15:10:08.547774,
8780,https://www.fincaraiz.com.co/apartamento-en-venta/191449850,2024-11-10 15:10:08.550268,
8781,https://www.fincaraiz.com.co/apartamento-en-venta/191569015,2024-11-10 15:10:08.552576,
8782,https://www.fincaraiz.com.co/apartamento-en-venta/191518272,2024-11-10 15:10:08.554992,
8783,https://www.fincaraiz.com.co/apartamento-en-venta/10928550,2024-11-10 15:10:08.557770,
8784,https://www.fincaraiz.com.co/apartamento-en-venta/191450119,2024-11-10 15:10:08.560345,
8785,https://www.fincaraiz.com.co/apartamento-en-venta/10625148,2024-11-10 15:10:08.562648,
8786,https://www.fincaraiz.com.co/apartamento-en-venta/11026768,2024-11-10 15:10:08.564895,
8787,https://www.fincaraiz.com.co/apartamento-en-venta/191493355,2024-11-10 15:10:08.567469,
8788,https://www.fincaraiz.com.co/apartamento-en-venta/191364668,2024-11-10 15:10:08.569756,
8789,https://www.fincaraiz.com.co/apartamento-en-venta/10446832,2024-11-10 15:10:08.572082,
8790,https://www.fincaraiz.com.co/apartamento-en-venta/10459874,2024-11-10 15:10:08.574342,
8791,https://www.fincaraiz.com.co/apartamento-en-venta/191570732,2024-11-10 15:10:08.576364,
8792,https://www.fincaraiz.com.co/apartamento-en-venta/191578340,2024-11-10 15:10:08.578536,
8793,https://www.fincaraiz.com.co/apartamento-en-venta/191286475,2024-11-10 15:10:08.580734,
8794,https://www.fincaraiz.com.co/apartamento-en-venta/191284427,2024-11-10 15:10:08.583242,
8795,https://www.fincaraiz.com.co/apartamento-en-venta/191417495,2024-11-10 15:10:08.585425,
8796,https://www.fincaraiz.com.co/apartamento-en-venta/191419757,2024-11-10 15:10:08.587853,
8797,https://www.fincaraiz.com.co/apartamento-en-venta/10799722,2024-11-10 15:10:08.590180,
8798,https://www.fincaraiz.com.co/apartamento-en-venta/11025974,2024-11-10 15:10:08.592328,
8799,https://www.fincaraiz.com.co/apartamento-en-venta/10743158,2024-11-10 15:13:17.946781,
8800,https://www.fincaraiz.com.co/apartamento-en-venta/11050390,2024-11-10 15:13:17.951392,
8801,https://www.fincaraiz.com.co/apartamento-en-venta/191633470,2024-11-10 15:13:17.954017,
8802,https://www.fincaraiz.com.co/apartamento-en-venta/191330523,2024-11-10 15:13:17.955866,
8803,https://www.fincaraiz.com.co/apartamento-en-venta/191585440,2024-11-10 15:13:17.957743,
8804,https://www.fincaraiz.com.co/apartamento-en-venta/191296447,2024-11-10 15:13:17.959669,
8805,https://www.fincaraiz.com.co/apartamento-en-venta/10793970,2024-11-10 15:13:17.961697,
8806,https://www.fincaraiz.com.co/apartamento-en-venta/11025890,2024-11-10 15:13:17.963961,
8807,https://www.fincaraiz.com.co/apartamento-en-venta/11025622,2024-11-10 15:13:17.966083,
8808,https://www.fincaraiz.com.co/apartamento-en-venta/191610795,2024-11-10 15:13:17.967781,
8809,https://www.fincaraiz.com.co/apartamento-en-venta/10793813,2024-11-10 15:13:17.970259,
8810,https://www.fincaraiz.com.co/apartamento-en-venta/191284581,2024-11-10 15:13:17.972605,
8811,https://www.fincaraiz.com.co/apartamento-en-venta/191297193,2024-11-10 15:13:17.974590,
8812,https://www.fincaraiz.com.co/apartamento-en-venta/10851352,2024-11-10 15:13:17.976424,
8813,https://www.fincaraiz.com.co/apartamento-en-venta/191232718,2024-11-10 15:13:17.978654,
8814,https://www.fincaraiz.com.co/apartamento-en-venta/10744108,2024-11-10 15:13:17.980988,
8815,https://www.fincaraiz.com.co/apartamento-en-venta/11025372,2024-11-10 15:13:17.983280,
8816,https://www.fincaraiz.com.co/apartamento-en-venta/191449333,2024-11-10 15:13:17.985445,
8817,https://www.fincaraiz.com.co/apartamento-en-venta/10800018,2024-11-10 15:13:17.987603,
8818,https://www.fincaraiz.com.co/apartamento-en-venta/10794377,2024-11-10 15:13:17.989492,
8819,https://www.fincaraiz.com.co/apartamento-en-venta/10661555,2024-11-10 15:13:17.991249,
8820,https://www.fincaraiz.com.co/apartamento-en-venta/191411822,2024-11-10 15:10:44.342913,
8821,https://www.fincaraiz.com.co/apartamento-en-venta/11051726,2024-11-10 15:10:44.345358,
8822,https://www.fincaraiz.com.co/apartamento-en-venta/191511626,2024-11-10 15:10:44.347983,
8823,https://www.fincaraiz.com.co/apartamento-en-venta/191286477,2024-11-10 15:10:44.350456,
8824,https://www.fincaraiz.com.co/apartamento-en-venta/191473139,2024-11-10 15:10:44.352948,
8825,https://www.fincaraiz.com.co/apartamento-en-venta/191572061,2024-11-10 15:10:44.354940,
8826,https://www.fincaraiz.com.co/apartamento-en-venta/191598010,2024-11-10 15:10:44.356997,
8827,https://www.fincaraiz.com.co/apartamento-en-venta/191240047,2024-11-10 15:10:44.360107,
8828,https://www.fincaraiz.com.co/apartamento-en-venta/10798214,2024-11-10 15:10:44.374594,
8829,https://www.fincaraiz.com.co/apartamento-en-venta/191638277,2024-11-10 15:10:44.387597,
8830,https://www.fincaraiz.com.co/apartamento-en-venta/191570254,2024-11-10 15:10:44.389775,
8831,https://www.fincaraiz.com.co/apartamento-en-venta/191572617,2024-11-10 15:10:44.391650,
8832,https://www.fincaraiz.com.co/apartamento-en-venta/10957723,2024-11-10 15:10:44.393393,
8833,https://www.fincaraiz.com.co/apartamento-en-venta/11072400,2024-11-10 15:10:44.395252,
8834,https://www.fincaraiz.com.co/apartamento-en-venta/11025533,2024-11-10 15:10:44.396975,
8835,https://www.fincaraiz.com.co/apartamento-en-venta/10669892,2024-11-10 15:10:44.399752,
8836,https://www.fincaraiz.com.co/apartamento-en-venta/191463293,2024-11-10 15:10:44.401519,
8837,https://www.fincaraiz.com.co/apartamento-en-venta/10964523,2024-11-10 15:10:44.403091,
8838,https://www.fincaraiz.com.co/apartamento-en-venta/191473056,2024-11-10 15:10:44.404711,
8839,https://www.fincaraiz.com.co/apartamento-en-venta/191649874,2024-11-10 15:10:44.407092,
8840,https://www.fincaraiz.com.co/apartamento-en-venta/11094962,2024-11-10 15:10:44.410575,
8841,https://www.fincaraiz.com.co/apartamento-en-venta/191289758,2024-11-10 14:59:44.239168,
8842,https://www.fincaraiz.com.co/apartamento-en-venta/191084219,2024-11-10 14:59:44.242377,
8843,https://www.fincaraiz.com.co/apartamento-en-venta/191587761,2024-11-10 14:59:44.245409,
8844,https://www.fincaraiz.com.co/apartamento-en-venta/10963601,2024-11-10 14:59:44.248156,
8845,https://www.fincaraiz.com.co/apartamento-en-venta/191307051,2024-11-10 14:59:44.250632,
8846,https://www.fincaraiz.com.co/apartamento-en-venta/191283281,2024-11-10 14:59:44.253418,
8847,https://www.fincaraiz.com.co/apartamento-en-venta/191178235,2024-11-10 14:59:44.255494,
8848,https://www.fincaraiz.com.co/apartamento-en-venta/10486816,2024-11-10 14:59:44.257466,
8849,https://www.fincaraiz.com.co/apartaestudio-en-venta/191336948,2024-11-10 14:59:44.259689,
8850,https://www.fincaraiz.com.co/apartamento-en-venta/191512673,2024-11-10 14:59:44.262091,
8851,https://www.fincaraiz.com.co/apartamento-en-venta/191228782,2024-11-10 14:59:44.264570,
8852,https://www.fincaraiz.com.co/apartamento-en-venta/191576074,2024-11-10 14:59:44.266947,
8853,https://www.fincaraiz.com.co/apartamento-en-venta/10913978,2024-11-10 14:59:44.269366,
8854,https://www.fincaraiz.com.co/apartamento-en-venta/191383760,2024-11-10 14:59:44.271875,
8855,https://www.fincaraiz.com.co/apartamento-en-venta/191570408,2024-11-10 14:59:44.274024,
8856,https://www.fincaraiz.com.co/apartamento-en-venta/191250800,2024-11-10 14:59:44.276232,
8857,https://www.fincaraiz.com.co/apartamento-en-venta/191565468,2024-11-10 14:59:44.278785,
8858,https://www.fincaraiz.com.co/apartamento-en-venta/10549985,2024-11-10 14:59:44.280804,
8859,https://www.fincaraiz.com.co/apartamento-en-venta/191489302,2024-11-10 14:59:44.283149,
8860,https://www.fincaraiz.com.co/apartamento-en-venta/191053045,2024-11-10 14:59:44.285510,
8861,https://www.fincaraiz.com.co/apartamento-en-venta/7449383,2024-11-10 14:59:44.287623,
8862,https://www.fincaraiz.com.co/apartamento-en-venta/191280009,2024-11-10 15:00:18.471354,
8863,https://www.fincaraiz.com.co/apartamento-en-venta/191296746,2024-11-10 15:00:18.474138,
8864,https://www.fincaraiz.com.co/apartamento-en-venta/10921871,2024-11-10 15:00:18.476902,
8865,https://www.fincaraiz.com.co/apartamento-en-venta/10818748,2024-11-10 15:00:18.479092,
8866,https://www.fincaraiz.com.co/apartamento-en-venta/191132919,2024-11-10 15:00:18.481293,
8867,https://www.fincaraiz.com.co/apartamento-en-venta/191605721,2024-11-10 15:00:18.484026,
8868,https://www.fincaraiz.com.co/apartamento-en-venta/191457513,2024-11-10 15:00:18.486172,
8869,https://www.fincaraiz.com.co/apartamento-en-venta/191545206,2024-11-10 15:00:18.488741,
8870,https://www.fincaraiz.com.co/apartamento-en-venta/10842704,2024-11-10 15:00:18.491241,
8871,https://www.fincaraiz.com.co/apartamento-en-venta/191642548,2024-11-10 15:00:18.493194,
8872,https://www.fincaraiz.com.co/apartamento-en-venta/191104234,2024-11-10 15:00:18.494865,
8873,https://www.fincaraiz.com.co/apartamento-en-venta/10881279,2024-11-10 15:00:18.496703,
8874,https://www.fincaraiz.com.co/apartamento-en-venta/10815682,2024-11-10 15:00:18.498410,
8875,https://www.fincaraiz.com.co/apartamento-en-venta/11061653,2024-11-10 15:00:18.500130,
8876,https://www.fincaraiz.com.co/apartamento-en-venta/10966075,2024-11-10 15:00:18.501798,
8877,https://www.fincaraiz.com.co/apartamento-en-venta/10945803,2024-11-10 15:00:18.503332,
8878,https://www.fincaraiz.com.co/apartamento-en-venta/10712962,2024-11-10 15:00:18.504863,
8879,https://www.fincaraiz.com.co/apartamento-en-venta/11003642,2024-11-10 15:00:18.506934,
8880,https://www.fincaraiz.com.co/apartamento-en-venta/191653056,2024-11-10 15:00:18.509402,
8881,https://www.fincaraiz.com.co/apartamento-en-venta/191353521,2024-11-10 15:00:18.511348,
8882,https://www.fincaraiz.com.co/apartamento-en-venta/191383061,2024-11-10 15:00:18.513087,
8883,https://www.fincaraiz.com.co/apartamento-en-venta/10368784,2024-11-10 15:05:53.901753,
8884,https://www.fincaraiz.com.co/apartamento-en-venta/11065010,2024-11-10 15:05:53.911671,
8885,https://www.fincaraiz.com.co/apartamento-en-venta/191607381,2024-11-10 15:05:53.915587,
8886,https://www.fincaraiz.com.co/apartamento-en-venta/191302534,2024-11-10 15:05:53.919858,
8887,https://www.fincaraiz.com.co/apartamento-en-venta/10182258,2024-11-10 15:05:53.923918,
8888,https://www.fincaraiz.com.co/apartamento-en-venta/10872431,2024-11-10 15:05:53.927406,
8889,https://www.fincaraiz.com.co/apartamento-en-venta/191653721,2024-11-10 15:05:53.929893,
8890,https://www.fincaraiz.com.co/apartamento-en-venta/191453517,2024-11-10 15:05:53.932383,
8891,https://www.fincaraiz.com.co/apartamento-en-venta/10667006,2024-11-10 15:05:53.935224,
8892,https://www.fincaraiz.com.co/apartamento-en-venta/11025954,2024-11-10 15:05:53.938167,
8893,https://www.fincaraiz.com.co/apartamento-en-venta/191466210,2024-11-10 15:05:53.940916,
8894,https://www.fincaraiz.com.co/apartamento-en-venta/191503739,2024-11-10 15:05:53.943667,
8895,https://www.fincaraiz.com.co/apartamento-en-venta/191285907,2024-11-10 15:05:53.946366,
8896,https://www.fincaraiz.com.co/apartamento-en-venta/191411783,2024-11-10 15:05:53.949296,
8897,https://www.fincaraiz.com.co/apartamento-en-venta/191560848,2024-11-10 15:05:53.952685,
8898,https://www.fincaraiz.com.co/apartamento-en-venta/11025233,2024-11-10 15:05:53.955597,
8899,https://www.fincaraiz.com.co/apartamento-en-venta/191297990,2024-11-10 15:05:53.958050,
8900,https://www.fincaraiz.com.co/apartamento-en-venta/10949916,2024-11-10 15:05:53.961285,
8901,https://www.fincaraiz.com.co/apartamento-en-venta/11026323,2024-11-10 15:05:53.963591,
8902,https://www.fincaraiz.com.co/apartamento-en-venta/191393758,2024-11-10 15:05:53.965952,
8903,https://www.fincaraiz.com.co/apartamento-en-venta/11008759,2024-11-10 15:05:53.967959,
8904,https://www.fincaraiz.com.co/apartamento-en-venta/10953042,2024-11-10 14:59:47.549286,
8905,https://www.fincaraiz.com.co/apartamento-en-venta/191494676,2024-11-10 14:59:47.551654,
8906,https://www.fincaraiz.com.co/apartamento-en-venta/191638151,2024-11-10 14:59:47.553812,
8907,https://www.fincaraiz.com.co/apartamento-en-venta/191321143,2024-11-10 14:59:47.555692,
8908,https://www.fincaraiz.com.co/apartamento-en-venta/191196508,2024-11-10 14:59:47.557601,
8909,https://www.fincaraiz.com.co/apartamento-en-venta/191642986,2024-11-10 14:59:47.559672,
8910,https://www.fincaraiz.com.co/apartamento-en-venta/2531006,2024-11-10 14:59:47.561895,
8911,https://www.fincaraiz.com.co/apartamento-en-venta/191581611,2024-11-10 14:59:47.563791,
8912,https://www.fincaraiz.com.co/apartamento-en-venta/191180047,2024-11-10 14:59:47.565639,
8913,https://www.fincaraiz.com.co/apartamento-en-venta/191535332,2024-11-10 14:59:47.567465,
8914,https://www.fincaraiz.com.co/apartamento-en-venta/191663757,2024-11-10 14:59:47.569448,
8915,https://www.fincaraiz.com.co/apartamento-en-venta/191334054,2024-11-10 14:59:47.571626,
8916,https://www.fincaraiz.com.co/apartamento-en-venta/191087986,2024-11-10 14:59:47.573374,
8917,https://www.fincaraiz.com.co/apartamento-en-venta/191385421,2024-11-10 14:59:47.575103,
8918,https://www.fincaraiz.com.co/apartamento-en-venta/191510140,2024-11-10 14:59:47.576843,
8919,https://www.fincaraiz.com.co/apartamento-en-venta/191528246,2024-11-10 14:59:47.578813,
8920,https://www.fincaraiz.com.co/apartamento-en-venta/191052504,2024-11-10 14:59:47.580701,
8921,https://www.fincaraiz.com.co/apartamento-en-venta/10312213,2024-11-10 14:59:47.582628,
8922,https://www.fincaraiz.com.co/apartamento-en-venta/191416466,2024-11-10 14:59:47.584611,
8923,https://www.fincaraiz.com.co/apartamento-en-venta/10649471,2024-11-10 14:59:47.586455,
8924,https://www.fincaraiz.com.co/apartamento-en-venta/191385044,2024-11-10 14:59:47.588373,
8925,https://www.fincaraiz.com.co/apartamento-en-venta/191341972,2024-11-10 15:01:10.142201,
8926,https://www.fincaraiz.com.co/apartamento-en-venta/191266660,2024-11-10 15:01:10.144980,
8927,https://www.fincaraiz.com.co/apartamento-en-venta/10787301,2024-11-10 15:01:10.147325,
8928,https://www.fincaraiz.com.co/apartamento-en-venta/10867161,2024-11-10 15:01:10.149299,
8929,https://www.fincaraiz.com.co/apartamento-en-venta/191463724,2024-11-10 15:01:10.151580,
8930,https://www.fincaraiz.com.co/apartamento-en-venta/7378098,2024-11-10 15:01:10.153528,
8931,https://www.fincaraiz.com.co/apartamento-en-venta/10633867,2024-11-10 15:01:10.155354,
8932,https://www.fincaraiz.com.co/apartamento-en-venta/10930817,2024-11-10 15:01:10.157178,
8933,https://www.fincaraiz.com.co/apartamento-en-venta/10849294,2024-11-10 15:01:10.159214,
8934,https://www.fincaraiz.com.co/apartamento-en-venta-bogota-santa-barbara/6545754,2024-11-10 15:01:10.161208,
8935,https://www.fincaraiz.com.co/apartamento-en-venta/10685737,2024-11-10 15:01:10.163160,
8936,https://www.fincaraiz.com.co/apartamento-en-venta/10337712,2024-11-10 15:01:10.164936,
8937,https://www.fincaraiz.com.co/apartamento-en-venta/191581291,2024-11-10 15:01:10.166724,
8938,https://www.fincaraiz.com.co/apartamento-en-venta/191532277,2024-11-10 15:01:10.168936,
8939,https://www.fincaraiz.com.co/apartamento-en-venta/191596711,2024-11-10 15:01:10.171011,
8940,https://www.fincaraiz.com.co/apartamento-en-venta/191153251,2024-11-10 15:01:10.172866,
8941,https://www.fincaraiz.com.co/apartamento-en-venta/191250796,2024-11-10 15:01:10.174968,
8946,https://www.fincaraiz.com.co/apartamento-en-venta/11040881,2024-11-10 15:14:22.326697,
8947,https://www.fincaraiz.com.co/apartamento-en-venta/191636007,2024-11-10 15:14:22.329000,
8948,https://www.fincaraiz.com.co/apartamento-en-venta/191298286,2024-11-10 15:14:22.330741,
8949,https://www.fincaraiz.com.co/apartamento-en-venta/191374644,2024-11-10 15:14:22.332671,
8950,https://www.fincaraiz.com.co/apartamento-en-venta/191419643,2024-11-10 15:14:22.334585,
8951,https://www.fincaraiz.com.co/apartamento-en-venta/191625122,2024-11-10 15:14:22.336461,
8952,https://www.fincaraiz.com.co/apartamento-en-venta/191553573,2024-11-10 15:14:22.338125,
8953,https://www.fincaraiz.com.co/apartamento-en-venta/10799561,2024-11-10 15:14:22.339789,
8954,https://www.fincaraiz.com.co/apartamento-en-venta/191475271,2024-11-10 15:14:22.341531,
8955,https://www.fincaraiz.com.co/apartamento-en-venta/11084737,2024-11-10 15:14:22.343366,
8956,https://www.fincaraiz.com.co/apartamento-en-venta/11058094,2024-11-10 15:14:22.345023,
8957,https://www.fincaraiz.com.co/apartamento-en-venta/11026259,2024-11-10 15:14:22.346740,
8958,https://www.fincaraiz.com.co/apartamento-en-venta/191304847,2024-11-10 15:14:22.348352,
8959,https://www.fincaraiz.com.co/apartamento-en-venta/11066203,2024-11-10 15:14:22.349907,
8960,https://www.fincaraiz.com.co/apartamento-en-venta/10657519,2024-11-10 15:14:22.351588,
8961,https://www.fincaraiz.com.co/apartamento-en-venta/10915324,2024-11-10 15:14:22.353246,
8962,https://www.fincaraiz.com.co/apartamento-en-venta/191662398,2024-11-10 15:14:22.355090,
8963,https://www.fincaraiz.com.co/apartamento-en-venta/11096273,2024-11-10 15:14:22.356641,
8964,https://www.fincaraiz.com.co/apartamento-en-venta/10637184,2024-11-10 15:14:22.358208,
8965,https://www.fincaraiz.com.co/apartamento-en-venta/191639288,2024-11-10 15:14:22.359941,
8966,https://www.fincaraiz.com.co/apartamento-en-venta/191297980,2024-11-10 15:14:22.361560,
8967,https://www.fincaraiz.com.co/apartamento-en-venta/191419762,2024-11-10 15:11:31.331489,
8968,https://www.fincaraiz.com.co/apartamento-en-venta/11075417,2024-11-10 15:11:31.333607,
8969,https://www.fincaraiz.com.co/apartamento-en-venta/11026163,2024-11-10 15:11:31.335784,
8970,https://www.fincaraiz.com.co/apartamento-en-venta/11026594,2024-11-10 15:11:31.337833,
8971,https://www.fincaraiz.com.co/apartamento-en-venta/191540658,2024-11-10 15:11:31.339792,
8972,https://www.fincaraiz.com.co/apartamento-en-venta/11093253,2024-11-10 15:11:31.341646,
8973,https://www.fincaraiz.com.co/apartamento-en-venta/191631959,2024-11-10 15:11:31.343621,
8974,https://www.fincaraiz.com.co/apartamento-en-venta/11025998,2024-11-10 15:11:31.345757,
8975,https://www.fincaraiz.com.co/apartamento-en-venta/191571274,2024-11-10 15:11:31.347835,
8976,https://www.fincaraiz.com.co/apartamento-en-venta/10743264,2024-11-10 15:11:31.349933,
8977,https://www.fincaraiz.com.co/apartamento-en-venta/191297710,2024-11-10 15:11:31.351632,
8978,https://www.fincaraiz.com.co/apartamento-en-venta/11026728,2024-11-10 15:11:31.353335,
8979,https://www.fincaraiz.com.co/apartamento-en-venta/191284445,2024-11-10 15:11:31.354913,
8980,https://www.fincaraiz.com.co/apartamento-en-venta/10798017,2024-11-10 15:11:31.356822,
8981,https://www.fincaraiz.com.co/apartamento-en-venta/191306163,2024-11-10 15:11:31.358874,
8982,https://www.fincaraiz.com.co/apartamento-en-venta/10364149,2024-11-10 15:11:31.361022,
8983,https://www.fincaraiz.com.co/apartamento-en-venta/11026807,2024-11-10 15:11:31.363092,
8984,https://www.fincaraiz.com.co/apartamento-en-venta/191642992,2024-11-10 15:11:31.364816,
8985,https://www.fincaraiz.com.co/apartamento-en-venta/10497875,2024-11-10 15:11:31.366740,
8986,https://www.fincaraiz.com.co/apartamento-en-venta/10841650,2024-11-10 15:11:31.368445,
8987,https://www.fincaraiz.com.co/apartamento-en-venta/10658458,2024-11-10 15:11:31.370477,
8988,https://www.fincaraiz.com.co/apartamento-en-venta/191305417,2024-11-10 15:07:39.664721,
8989,https://www.fincaraiz.com.co/apartamento-en-venta-bogota-sotileza/7794072,2024-11-10 15:07:39.667432,
8990,https://www.fincaraiz.com.co/apartamento-en-venta/191644252,2024-11-10 15:07:39.670800,
8991,https://www.fincaraiz.com.co/apartamento-en-venta/11025607,2024-11-10 15:07:39.674617,
8992,https://www.fincaraiz.com.co/apartamento-en-venta/11025613,2024-11-10 15:07:39.680751,
8993,https://www.fincaraiz.com.co/apartamento-en-venta/191581014,2024-11-10 15:07:39.683683,
8994,https://www.fincaraiz.com.co/apartamento-en-venta/11026925,2024-11-10 15:07:39.686262,
8995,https://www.fincaraiz.com.co/apartamento-en-venta/10873973,2024-11-10 15:07:39.688520,
8996,https://www.fincaraiz.com.co/apartamento-en-venta/191532230,2024-11-10 15:07:39.690348,
8997,https://www.fincaraiz.com.co/apartamento-en-venta/191631911,2024-11-10 15:07:39.692150,
